DOI,Section,Matched_pattern,Start_pattern,End_pattern
10.1016/j.neuroimage.2022.118871,"Data and code availability  
Scripts to enable readers  to run our trained  brain-age  mod- 
els using their own scans are available  at https://github.com/  
MIDIconsortium/BrainAge  . A dedicated  ‘labelling  ‘app’ is made avail- 
able at https://github.com/MIDIconsortium/RadReports  to enable read- 
ers to label their own neuroradiology  report datasets  for natural  lan- 
guage processing  model development.  
The datasets  used in this study are not publicly  available  because  the 
IRB of the study limits access to the data. Derived  and supporting  data 
are available  from the corresponding  author upon reasonable  request.  
Author  contribution  
David A. Wood: Methodology,  Software,  Formal analysis,  Writing  
–original  draft preparation,  Sina Kaﬁabadi:  Data curation,  Validation,  
Ayisha Al Busaidi:  Data curation,  Validation,  Emily Guilhem:  Data cu- 
ration, Validation,  Antanas  Montvila:  Data curation,  Validation,  Jeremy  
Lynch: Data curation,  Validation.  Conceptualization,  Matthew  Tow- 
nend: Software,  Siddharth  Agarwal:  Validation,  Writing  –r e v i e w  and 
editing,  Asif Mazumder:  Data curation,  Validation  Gareth J. Barker:  
Writing  –r e v i e w  and editing,  Sebastian  Ourselin:  project administra-  
tion,","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(51176, 51205), match=' \nData and code availability '>","<re.Match object; span=(1277, 1286), match=' Funding '>"
10.1016/j.neuroimage.2022.119099,"2. 
1053-8119/©2022  The Authors.  Published  by Elsevier Inc. This is an open access article under the CC BY-NC-ND  license 
( http://creativecommons.org/licenses/by-nc-nd/4.0/  )  J.E.M. Scanlon, N.S.J. Jacobsen,  M.C. Maack et al. NeuroImage  253 (2022) 119099 
a ﬁnger-tapping  task in which the two participants  were asked to tap 
their ﬁngers on either side of a liquid crystal screen. The screen switched  
from being opaque  to transparent  so the participants  could see each 
other in some blocks but not during others. The authors  found that 
ﬁnger-tapping  synchronization  increased  when participants  could see 
each other, demonstrating  that visual perception  is likely part of the 
synchronization  phenomenon.  
One explanation  for interpersonal  synchronization  lies in the inher- 
ent rhythmicity  of the motor and sensory  systems  of the brain. Motor 
behavior  is largely rhythmic  ( Molinari  et al., 2003 ) and it has been ar- 
gued that sensory  systems  work in a similar way in order to guide this 
behavior  ( Wilson & Cook, 2016 ). Canolty  & Knight (2010) proposed  that 
neural oscillations  mediate  the integration  between  these two systems,  
with information  being carried in ‘rhythmic  volleys’  or spikes of activ- 
ity. Rhythmic  sensory  stimuli have been shown to entrain  brain oscilla- 
tions ( Kizuk & Mathewson,  2017 ; Lakatos  et al., 2008 ). This timing ap- 
pears to be propagated  into the motor systems,  demonstrated  by studies 
that show reaction  times that appear to adjust according  to task rhythm  
( Lakatos  et al., 2008 ; Praamstra  et al., 2006 ). This may also be the reason 
why humans  and animals  are able to synchronize  in response  to each 
others’ movements  ( Wilson & Cook, 2016 ). Previous  studies of brain 
activity  during interpersonal  behavioral  synchronization  have found al- 
terations  in right parietal  channel  alpha-mu  as well as central and pari- 
etal channel  beta activity  ( Dumas et al., 2010 ; Fitzpatrick,  et al., 2019 ; 
Naeem et al., 2012 a; Novembre  et al., 2017 ). 
Cortical  alpha-mu  rhythms  have been related to behavioral  synchro-  
nization  between  individuals.  In particular,  event-related  desynchro-  
nization  (ERD) of these alpha-mu  rhythms  has been interpreted  as a sig- 
nal of the engagement  of neural populations  related to the processing  of 
internally  or externally  paced events ( Pfurtscheller  & Da Silva, 1999 ). 
This relationship  between  internal  motor actions and observations  of 
external  stimuli has been referred  to as the mirror neuron system 
(MNS),  which describes  a phenomenon  in which action observation  
and motor execution  activate  similar neural populations  ( Cochin et al., 
1998 , 1999 ; Oberman  et al., 2005 ; Rizzolatti  & Craighero,  2004 ). A re- 
view by Pineda (2005) suggested  that mirror neuron involvement  in 
the link between  perception  and action is reﬂected  in the mu rhythm  
with dominant  frequencies  in the 8-13 Hz range. Additionally,  several 
studies have linked alpha-mu  suppression  to engagement  of the MNS 
in humans  and monkeys  ( Cheng et al., 2008 ; Debnath,  et al., 2019 ; 
Dum et al., 2002 ; Fitzpatrick,  et al., 2019 ; Fox et al., 2016 ; Hobson,  
& Bishop,  2016 ; Muakkassa  & Strick, 1979 ; Oberman  & Ramachan-  
dran, 2007 ; Shimazu  et al., 2004 ). Alpha-mu  oscillations  (8-12 Hz) of 
right parietal  channels  have been related to social coordination  in sev- 
eral studies ( Dumas et al., 2010 ; Naeem et al., 2012 a; Naeem et al., 
2012 b; Tognoli  et al., 2007 ). For example,  Naeem et al. (2012 a) used a 
ﬁnger tracing task in which participants  were asked to follow their own 
intrinsic  rhythms,  move in-phase  with each other, and move anti-phase  
with each other in diﬀerent  blocks. They found signiﬁcant  alpha-mu  
(10-12 Hz) suppression  for the in-phase  compared  to intrinsic,  and also 
increased  suppression  in the anti-phase  compared  to in-phase  condition,  
particularly  in right parietal  channels  (i.e. CP4). These neural correlates  
have been only observed  in stationary  tasks, and therefore  it is not yet 
known if this alpha-mu  eﬀect during interpersonal  synchronization  will 
be corroborated  during an ambulatory  mobile coordination  task. 
Previous  studies on brain activity  during walking  often focus on 
beta oscillations  (13-30 Hz; Wagner  et al., 2016 , Bruijn, et al., 2015 ; 
Pizzamiglio  et al., 2017 ). Additionally,  beta modulations  in central and 
parietal  channel  areas have been associated  with interpersonal  syn- 
chrony during hand movements  ( Dumas et al., 2010 ; Novembre  et al., 
2017 ), possibly  due to their association  with the motor system.  During 
movement,  beta oscillations  captured  by central channels  located  near 
the motor cortex have been shown to be a main neuromarker  of motor 
activity,  with event-related  desynchronization  (ERD), that is, decreases  in beta power relative  to a non-moving  baseline,  indicating  increased  
motor system engagement  ( Cheyne  et al., 2013 ; Seeber et al., 2014 ; 
Seeber et al., 2015 ; Storzer,  et al., 2016 ; Wagner  et al., 2012 ). This eﬀect 
has been demonstrated  in both walking  and cycling,  as event-related  
beta power has been shown to decrease  during movement  execution,  
while increases  in beta band power have been associated  with move- 
ment termination  ( Storzer,  et al., 2016 ). During walking,  this leads to 
a mechanism  in which the beta range/low  gamma  (24-40 Hz) power 
in central channels  decreases  during sections  of the gait cycle approxi-  
mately before and during double-leg  support,  and increases  during ap- 
proximately  in the middle of phases with single-leg  support  or swing 
( Seeber et al., 2015 ; Wagner  et al., 2012 ). Seeber et al. (2014) sug- 
gested that there are distinct,  but overlapping  frequency  proﬁles  which 
modulate  between  standing  and walking  (18-30 Hz), and within walking  
throughout  the gait cycle (24-40 Hz). Slightly  diﬀerent  frequency  ranges 
and timings  have been found for both of these frequency  proﬁles  be- 
tween studies ( Gwin et al., 2011 ; Pizzamiglio  et al., 2017 ; Seeber et al., 
2015 ; Wagner  et al., 2012 ), possibly  due to diﬀerences  in gait speeds 
( Nordin et al., 2020 ) and gait tasks such as treadmill/overground  walk- 
ing ( Roeder et al., 2018 ), EEG systems  and data analysis  methods  
( Cohen, 2017 ). Several  studies suggest  that cortical  beta modulations  
throughout  the gait cycle transmit  eﬀerently  to spinal motoneurons  
during human walking  ( Roeder et al., 2018 ; Petersen  et al., 2012 ). 
Increased  movement  control has also been associated  with decreased  
beta power ( Jain et al., 2013 ; Wagner  et al., 2012 ). For example,  
Wagner  et al. (2012) used robot assisted  gait training  to determine  dif- 
ferences  in brain activity  to active (i.e. normal  walking)  vs. passive  (i.e. 
letting the robot assistant  move their legs) walking.  The authors  found 
suppressed  beta rhythms  at central midline  areas during active com- 
pared to passive  walking,  demonstrating  increased  motor system en- 
gagement  during the active walking.  
Interpersonal  synchronization  has been explored  previously  during 
walking  only behaviorally  ( Nessler  & Gilliland,  2009 ) and through  brain 
activity  during hand movements  ( Dumas et al., 2010 ; Fitzpatrick  et al., 
2019 ; Naeem et al., 2012 a; Tognoli  et al., 2007 ). However  at this point, 
most studies have been heavily  artiﬁcial,  using treadmills  and unnatu-  
ral tasks, and it is unknown  if previous  results could be applicable  to 
natural  gait. While synchronization  during walking  has been proposed  
as a method  for neurorehabilitation  ( Mendonça  et al., 2014 ; Nessler  & 
Gilliland,  2009 ), the components  of walking  and neuroimaging  have yet 
not been combined  to observe  this phenomenon  in the brain during nat- 
ural walking.  In the present  study we intend to address  this in a natural-  
istic outdoor  walking  task using concurrent  inertial  measurement  unit 
(IMU) and mobile EEG recordings.  Participants  wore mobile EEG and 
an IMU while walking  next to an experimenter  who wore an IMU, so 
that we could record participant  brain activity  and behavioral  synchro-  
nization  to the experimenter.  The experimenter  kept a consistent  gait, 
while the participant  had three walking  conditions.  In the ﬁrst condi- 
tion participants  had their view of the experimenter  blocked  ( blocked  ), 
in the second they walked  naturally  next to the experimenter  ( natural ) 
with no walking  instruction,  and in the third they were instructed  to 
synchronize  their steps in-phase  with the experimenter  ( sync ). Our ﬁrst 
hypothesis  was that behavioral  synchronization  would be highest  in the 
sync condition,  lowest in the blocked  condition  and moderate  in the natu- 
ral condition,  due to the level of visual information  and instruction  given 
to the participant.  Our second hypothesis  was that alpha-mu  rhythms,  
particularly  at right parietal  channels,  would have the lowest power 
during the sync condition,  highest  in the blocked  condition,  and moder-  
ate in the natural condition,  as these rhythms  were predicted  to relate 
inversely  to the level of behavioral  synchronization.  Finally,  our third 
hypothesis  was that beta power would be lower in the sync condition  
than the two non-instructed  conditions  ( blocked  and natural ), due to the 
explicit  motor system engagement  caused by an increase  in conscious  
control over one’s gait. 
2  J.E.M. Scanlon, N.S.J. Jacobsen,  M.C. Maack et al. NeuroImage  253 (2022) 119099 
2. Methods  
2.1. Participants  
Data were collected  in combination  with a previous  already  pub- 
lished study addressing  signal quality of EEG during standing  and 
walking  ( Scanlon  et al., 2021 ). Twenty-six  participants  were recruited  
through  the Oldenburg  University  website  to participate  in the study. 
Each participant  was asked to come in on two separate  days, to do 
recording  with each of two electrode  conﬁgurations  (see Materials  ). Due 
to technical  issues (wireless  connection  problems)  during data collec- 
tion, the data from seven participants  were removed  from the study. 
Data of one participant  were removed  as the person was not able to 
attend the second recording  session.  Data from 18 participants  (mean 
age = 24 years; age range: 20–28 years; eight female)  were then left 
for the ﬁnal analysis.  Participants  received  an honorarium  of 10 €/hour 
and had no history of psychiatric  or neurological  problems.  The Olden- 
burg University  ethics committee  approved  the experimental  procedures  
(permit  number:  2019-001).  
2.2. Materials  
Participants  came in for two separate  recording  sessions,  using each 
of the active (actiCAP,  EasyCap  GmbH, Brain Products  GmbH)  and pas- 
sive (EasyCap  GmbH, Brain Products  GmbH)  electrode  conﬁgurations  
for the diﬀerent  recordings  once. This was originally  done to compare  
signal quality between  the two conﬁgurations.  No signiﬁcant  diﬀer- 
ences were found between  the two conﬁgurations  ( Scanlon  et al., 2021 ). 
Therefore,  we combined  the data from the two sessions  for the present  
analysis.  The two electrode  conﬁgurations  had identical  64 channel  lay- 
outs. Reference  and ground  electrodes  were embedded  at FCz and AFz 
(10-20 system)  locations  in the cap, respectively.  For all sessions,  the 
same two Brain Products  (GmbH;  Gilching,  Germany)  LiveAmp  ampli- 
ﬁers were used. Both experimenter  and participant  had a Faros 180°
eMotion  (Mega Electronics,  2017) accelerometer  ﬁxed to their right foot 
using elastic tape. The task was presented  and timed using NBS Presenta-  
tion (version  20.02, Neurobehavioral  Systems,  Inc., RRID: SCR_002521;  
Berkeley,  USA) on a Dell (Latitude  5289) Ultrabook,  which was con- 
trolled by the experimenter  using the touchscreen.  The script marked  the 
beginning  and end of each condition  in the EEG data. The same Ultra- 
book was used for collecting  the data, using the LiveAmpConnector  (ver- 
sion 1.16, bit.ly/31P2mrd)  and LSL (Lab Streaming  Layer; Swartz Center 
for Computational  Neuroscience  and Kothe, 2015 ) LabRecorder  (version  
1.13, bit.ly/2ULAFhb)  software  to time-synchronously  collect both the 
event markers  from NBS Presentation  and EEG channel  data. During ses- 
sions using active electrodes,  the Ultrabook  and LiveAmp  were placed 
into a small backpack,  which was customized  for computer  ventilation.  
Loose wires were tucked into the backpack  pockets  to minimize  cable 
movements.  During passive  electrode  sessions,  the LiveAmp  was placed 
on the top of the participant’s  head using elastic tape and a sponge cus- 
tomized  with holes to avoid any direct physical  pressure  on the under- 
lying electrodes.  For further details,  see Scanlon  et al. (2021) . The Ul- 
trabook  was also placed within the backpack  during passive  electrodes  
sessions.  Synchronization  reference  signals were sent into the EEG and 
accelerometer  data at the beginning  and end of each session.  For this, 
the Faros sensors  and LiveAmp  were plugged  into a sync-box  after the 
start and before the end of recordings.  The sync-box  is a device sim- 
ilar to the TriggerBox  (Brain Products  GmbH),  which sent TTL pulses 
into the accelerometer  and EEG data. We later used these signals to syn- 
chronize  the accelerometer  and EEG data for analysis  (for rationale,  see 
Artoni et al., 2018 ). Later, custom  MATLAB  scripts were used to prune 
the data streams  oﬄine into one synchronized  data ﬁle. The experiment  
took place in a roofed outdoor  basketball  arena on the Oldenburg  Uni- 
versity campus.  Participants  followed  a rectangular  route around the 
court marked  by pylons,  approximately  every 10 m. These were occa- 
sionally  adjusted  to avoid excessive  sunlight  or rain. 2.",\n?2\. | \n?2\.1\.,"<re.Match object; span=(5426, 5429), match='2. '>","<re.Match object; span=(14163, 14165), match='3.'>"
10.1016/j.neuroimage.2021.118799,"Data availability  statement  
The cynomolgus  macaques  data that support  the ﬁndings  of this 
study are available  from [Yunnan  Key Laboratory  of Primate  Biomedical  
Research,  Institute  of Primate  Translational  Medicine,  Kunming  Univer-  
sity of Science  and Technology,  Kunming,  China],  but restrictions  apply 
to the availability  of these data, which were used under license for the 
current  study, and thus they are not publicly  available.  Data are however  
available  from the authors  upon reasonable  request  and with permission  
of [Yunnan  Key Laboratory  of Primate  Biomedical  Research].  AAALAC  
International  accredits  the cynomolgus  macaque  (Macaca  fascicularis)  
facility in this study. All experimental  protocols  were approved  in ad- 
vance by the Institutional  Animal  Care and Use Committee  of Yunnan  
Key Laboratory  of Primate  Biomedical  Research.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(42668, 42689), match='  \nData availability '>","<re.Match object; span=(911, 958), match='  \nCRediT  authorship  contribution  statement '>"
10.1016/j.neuroimage.2022.119530,"Data and code availability  statement  
Data and code are available  on the Open Science  Framework  acces- 
sible via https://osf.io/bjna4/  .","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(54797, 54825), match=' Data and code availability '>","<re.Match object; span=(144, 182), match=' \nDeclaration  of Competing  Interest '>"
10.1016/j.neuroimage.2022.119349,"2. 
1053-8119/©2022  Published  by Elsevier Inc. This is an open access article under the CC BY-NC-ND  license ( http://creativecommons.org/licenses/by-nc-nd/4.0/  )  G. Aristi, C. O’Grady, C. Bowen et al. NeuroImage  258 (2022) 119349 
structurally  and functionally  connected  are known to predict variability  
in evoked  pain responses  ( Wager et al., 2013 ) and the eﬀects of expec- 
tations on pain ( Gratton  et al., 2018 ). Structural  connectivity  also corre- 
lates with regional  tissue integrity  with pain severity,  pain unpleasant-  
ness, and pain duration  ( Spisak et al., 2020 ; Davis and Moayedi,  2013 ). 
An upshot of acknowledging  the sources  of such variability  in the brain 
is a better understanding  of how top-down  systems  shape subjective  dif- 
ferences  in pain response  and how they contribute  to chronic  pains, 
nocebo  eﬀects and treatment  failure.  
In this study, we investigate  the circuitry  that mediates  sensitivity  
to the threat of receiving  increasing  intensities  of pain. Previous  studies 
have shown that expectations  induced  by conditioned  cues alter pain 
in relation  with a change in both activity  and connectivity  in top-down  
attention/executive  networks  and several pain responsive  regions  in the 
brain ( Lim et al., 2020 ; Kong et al., 2013 ). We hypothesized  that struc- 
tural pathways  and functional  connectivity  between  these systems  will 
predict cued threat bias in healthy  participants.  This relationship  was 
expected  to be associated  with high pain catastrophizing  and low mind- 
fulness scores. 
Here we use a data-driven,  whole-brain  approach  to investigate  if 
structural  and functional  brain characteristics  play a role in mediating  
top-down  bias in pain perception.  We ﬁrst illustrate  the threat bias eﬀect 
by showing  that linear increases  in the threat of stronger  heat stimuli 
increases  pain responses  more steeply in a signiﬁcant  number  of healthy  
individuals.  Next, we used Fixel-Based  Analysis  (FBA) to delineate  white 
matter ﬁber density  (FD) of microstructural  ﬁbers to examine  if these 
properties  can predict inter-individual  variability  in threat bias. This 
new DWI model can examine  the properties  of individual  ﬁber popula-  
tions within a voxel instead  of voxel averages  and thus allow for better 
resolution  for DWI-derived  measures  ( Mito et al., 2018 ). With this tech- 
nique, we identiﬁed  a region within the splenium  that had low FD in 
people with higher top-down  threat bias. Next, we found that the mean 
rsFC within and between  speciﬁc  RSNs plays a role in mediating  top- 
down threat bias in pain perception  and is signiﬁcantly  associated  with 
both the splenium  FD and with higher pain catastrophizing  and low 
mindfulness.  Thus, we demonstrate  that the brain’s structural  and func- 
tional connectivity  plays an important  role in amplifying  pain ratings in 
relation  with increases  in threat of receiving  stronger  stimuli.  
Methods  
Participants  
A total of 42 healthy,  right-handed  participants,  21 of whom were 
female,  were recruited  for this study and provided  informed,  written  
consent.  The subjects  had an age range of 20–56 years and mean ± 
standard  deviation  (SD) of 31.23 ± 10.91 years. Exclusion  criteria  in- 
cluded any diagnosis  of or prescription  for pain disorders,  history of 
cardiac,  respiratory,  or neurological  diseases  that could interfere  with 
participation  in the study, and other contraindications  to MRI scanning  
( Lim et al., 2020 ). The MRI scans included  structural  T1-weighted  (T1w) 
images,  diﬀusion-weighted  images (DWI), and functional  resting-state  
and task scans, the latter of which included  the pain-perception  exper- 
iment. From the 42 subjects  who participated  in the study, diﬀusion-  
weighted  data and resting-state  data were successfully  collected  from 41 
(DWI) and 39 (resting  state) participants,  respectively.  The study proto- 
col was approved  by Research  Ethics Board of the Nova Scotia Health 
Authority.  Other, results from this data collection  have previously  been 
reported  ( Lim et al., 2020 ). 
Top-down  pain modulation  experimental  paradigm  
Participants  were presented  with visual and thermal  (i.e., heat) stim- 
uli while inside an MRI scanner.  The visual stimulus  was a threat cue 
in the form of a percentage  range (e.g. 70–80%),  to inform the par- 
ticipant  of the intensity  of the incoming  thermal  stimulus.  After the heat stimulus,  the subject was prompted  to rate their pain on a scale 
from 0 to 100. This procedure  was repeated  multiple  times across four 
diﬀerent  task runs consisting  of a matched-condition  run, a level 1 
mismatched-condition  run, and two level 2 mismatched-condition  runs. 
In the matched-condition  run, trials consisted  of varying  intensities  of 
pain stimulus  ranging  from 4",\n?2\. | \n?2\.1\.,"<re.Match object; span=(5509, 5512), match='2. '>","<re.Match object; span=(4951, 4953), match='3.'>"
10.1016/S1053-8119(22)00358-5,Editorial board,,,
10.1016/j.neuroimage.2022.118937,"Data and code availability  statement  
Data and code are available  online ( https://osf.io/v59qu  ). 
Credit author  statement  
Zhenxing  Hu: Conceptualization,  Formal analysis,  Methodology,  
Writing-  Original  draft preparation;  Zhiguo  Zhang:  Conception,  Study 
organization,  Writing-  Reviewing  and Editing;  Zhen Liang: Consulta-  
tion, Data analysis;  Li Zhang:  Initial analysis;  Linling  Li: Data curation;  
Gan Huang:  Supervision,  Conceptualization,  Methodology,  Data collec- 
tion, Writing-  Reviewing  and Editing","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(62195, 62223), match=' Data and code availability '>","<re.Match object; span=(543, 562), match='  \nAcknowledgments '>"
10.1016/j.neuroimage.2021.118791,"Data and code availability  statements  
Data and code will be shared upon reasonable  request  to the authors.  
Study funding  
Data acquisition  was funded by an operating  grant from Italian Min- 
istry of Health to San Camillo  Hospital  IRCCS. EK has been funded by 
CIHR (MOP-93614),  NSERC,  FRQS, CECR, and American  Epilepsy  So- 
ciety Early Career Physician-Scientist  award. Dr. Pellegrino  has been 
funded by the Frederick  Andermann  Epilepsy  and EEG fellowship  
(McGill  University  - Montreal  Neurological  Institute  and Hospital)  and 
by Italian Ministry  of Health under Ricerca  Finalizzata  - Giovani  Ricer- 
catori Grant Number  GR-2019-12368960.  Giorgio  Arcara was sup- 
ported by the Italian Ministry  of Health under Grant Number  GR-2018–
12366092.  GDP was funded by the European  Research  Council(ERC)  
Starting  Grant 2015 RESHAPE:  REstoring  the Selfwith  embodiable  Hand 
ProsthesEs  (ERC-2015-STG,  projectn.  678908).","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(51309, 51339), match='  \nData and code availability '>","<re.Match object; span=(966, 1005), match='  \nDeclaration  of Competing  Interest '>"
10.1016/j.neuroimage.2022.119229,"Data and code availability  statement  
The data were provided  by the HCP consortium  ( https://www.  
humanconnectome.org)  and the ABIDE consortium  ( http://prepro-  
cessed-connectomes-project.org/abide/index.html  ). The nlshrink  
library (version  1.0.1, https://cran.r-project.org/web/packages/  
nlshrink/index.html)  was the only external  covariance  shrinkage  
method  package  used in this work. All the other methods  were either re- 
implemented  or speciﬁcally  developed  during this project.  A clean copy 
of these methods  is freely available  under a MIT licence in the following  
GitHub  repository:  https://github.com/UTHSCSA-NAL/shrinkage  .","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(67830, 67860), match='  \nData and code availability '>","<re.Match object; span=(672, 710), match=' \nDeclaration  of Competing  Interest '>"
10.1016/j.neuroimage.2022.119005,"Data and code availability  
Participant-level  RSA data for the searchlight  ( Fig. 4 ), ROI- 
based analyses  ( Fig. 5 ) and full dendrograms  with labels ( Fig. 2 ) 
are available  on the Open Science  Framework  repository:  
https://osf.io/95ftn/?view_only  = 9a1a085583544c3eac44d1c75870599c  . 
Datasets  and code will be made available  upon request.","(?<![\'""]) \s*?\n?Data\s+and\s+code\s+availability |(?<![\'""]) \s*?\n?Data\s+availability |(?<![\'""]) \s*?\n?Data/code\s+availability","<re.Match object; span=(33981, 34009), match=' Data and code availability '>","<re.Match object; span=(359, 365), match='  \n3. '>"
